time_s,left_depth_m,right_depth_m,insertion_depth_m,face_gap_m,offset_y_m,offset_z_m,orientation_error_deg,blades_fit,contact_force_n,other_contact_force_n,left_contact_force_n,right_contact_force_n,contact_count,max_penetration_m,grasp_contact_force_n,grasp_penetration_m,speed_m_s,angular_speed_rad_s,valid_pose,relative_qw,relative_qx,relative_qy,relative_qz,velocity_wx_rad_s,velocity_wy_rad_s,velocity_wz_rad_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,target_travel_m,hold_s,holder_fx_n,holder_fy_n,holder_fz_n,holder_tx_nm,holder_ty_nm,holder_tz_nm
0.0,-0.006060884830532073,-0.006060884830532073,-0.006060884830532073,0.022,0.0,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,0.9990482215818577,0.0,0.043619387365336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000005,-0.006048850016565098,-0.006048850016565098,-0.006048850016565098,0.02198795257395073,0.0,-1.2577033629834755e-07,5.000518168479312,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0027976966520753613,0.0014113465604848753,False,0.9990480243303126,0.0,0.04362390493409089,0.0,0.0,0.0014113465604848753,0.0,0.002797696344783117,0.0,1.3112668954756068e-06,0.0001,0.0,0.011128294010227704,0.0,-1.4654075576520315e-05,0.0,-3.823603132254475e-06,0.0
0.020000000000000014,-0.006002878125295052,-0.006002878125295052,-0.006002878125295052,0.021941966264102202,0.0,-3.001814962017013e-07,5.001110491402405,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.006050994287783015,0.0005421980035976077,False,0.999047798825323,0.0,0.04362906900537437,0.0,0.0,0.0005421980035976077,0.0,0.006050993865815693,0.0,-2.2597883808606377e-06,0.0002000000000000002,0.0,0.007981489024852309,0.0,1.0303003894904145e-05,0.0,-3.488367589212599e-06,0.0
0.030000000000000023,-0.005930909957968536,-0.005930909957968536,-0.005930909957968536,0.021869997319696736,0.0,-3.289569103781531e-07,5.001142412234483,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.008043991900431922,0.0002875356964847865,False,0.9990477866718919,0.0,0.04362934730193566,0.0,0.0,-0.0002875356964847865,0.0,0.008043991789781654,0.0,-1.334218768168408e-06,0.00030000000000000046,0.0,0.004370495918958148,0.0,1.1686882396710817e-05,0.0,-1.8876970893547057e-06,0.0
0.04000000000000003,-0.005844430798748201,-0.005844430798748201,-0.005844430798748201,0.021783524556533148,0.0,-2.604784270360261e-07,5.000879669108225,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009077606603316456,0.0005391951876844397,False,0.9990478867055269,0.0,0.04362705661879876,0.0,0.0,-0.0005391951876844397,0.0,0.009077606601087479,0.0,2.011654884694511e-07,0.0004000000000000007,0.0,0.002163265865359587,0.0,3.876253262888471e-06,0.0,-8.016542427478123e-07,0.0
0.05000000000000004,-0.005750712297346115,-0.005750712297346115,-0.005750712297346115,0.021689813330288413,0.0,-1.7174609935610707e-07,5.000580796735475,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009576429415689766,0.00047870163104899414,False,0.9990480004881879,0.0,0.04362445094843409,0.0,0.0,-0.00047870163104899414,0.0,0.009576429387926924,0.0,7.292035227751897e-07,0.000500000000000001,0.0,0.0010196215609683465,0.0,-1.1808591143793968e-06,0.0,-2.751239692811306e-07,0.0
0.060000000000000046,-0.005653570092020138,-0.005653570092020138,-0.005653570092020138,0.021592676766248476,0.0,-1.0040053154136697e-07,5.000349033532152,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009808423579523433,0.00033514304526117874,False,0.9990480887172724,0.0,0.04362243035828715,0.0,0.0,-0.00033514304526117874,0.0,0.009808423561703314,0.0,5.912482842103481e-07,0.0006000000000000012,0.0,0.0004680206290846728,0.0,-2.5504114148803813e-06,0.0,-6.640161582946595e-08,0.0
0.07000000000000005,-0.005554854539852147,-0.005554854539852147,-0.005554854539852147,0.021493964910974692,0.0,-5.378655158760903e-08,5.000197146741995,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009914120918909088,0.0002074267216968887,False,0.9990481465362814,0.0,0.04362110615768208,0.0,0.0,-0.0002074267216968887,0.0,0.009914120914458622,0.0,2.9706047874601154e-07,0.0007000000000000015,0.0,0.000211597659653312,0.0,-2.137999516302213e-06,0.0,4.5587123702676106e-10,0.0
0.08000000000000006,-0.005455427705989838,-0.005455427705989838,-0.005455427705989838,0.02139454027733316,0.0,-2.6916977105551076e-08,5.000106748551257,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009961705068246108,0.00011906508884572421,False,0.9990481809474849,0.0,0.043620318035526934,0.0,0.0,-0.00011906508884572421,0.0,0.009961705067946813,0.0,7.722050884021072e-08,0.0008000000000000018,0.0,9.481829748607395e-05,0.0,-1.335026315839761e-06,0.0,1.4442511168150776e-08,0.0
0.09000000000000007,-0.0053556823877281695,-0.0053556823877281695,-0.0053556823877281695,0.021294796190526676,0.0,-1.2729564333180399e-08,5.0000561523170015,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009982976493657602,6.505032254167538e-05,False,0.9990482002073038,0.0,0.04361987692034609,0.0,0.0,-6.505032254167538e-05,0.0,0.009982976493602483,0.0,-3.3173921306219676e-08,0.000900000000000002,0.0,4.226552343669643e-05,0.0,-6.9355838418261e-07,0.0,1.2705230892888817e-08,0.0
